City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
37,Ligayan,PH,4.6533,119.4706,81.88,75,43,4.16,scattered clouds
38,Businga,CD,3.3333,20.8833,71.22,95,94,4.34,light rain
39,Olafsvik,IS,64.8945,-23.7142,39.54,77,18,4.05,few clouds
40,Luderitz,NA,-26.6481,15.1594,61.38,68,3,20.74,clear sky
41,Husavik,IS,66.0449,-17.3389,31.28,80,94,10.27,overcast clouds
42,Pisco,PE,-13.7,-76.2167,69.85,78,0,8.05,clear sky
43,Hobart,AU,-42.8794,147.3294,54.27,66,75,13.8,broken clouds
44,Cape Town,ZA,-33.9258,18.4232,64.35,67,86,5.99,overcast clouds
45,Petrovsk,RU,52.3064,45.3917,10.67,78,14,3.87,few clouds
46,Cockburn Town,TC,21.4612,-71.1419,79.3,62,37,20.51,scattered clouds
47,Luba,GQ,3.4568,8.5547,78.69,76,78,7.16,broken clouds
48,Lompoc,US,34.6391,-120.4579,64.53,64,0,11.5,clear sky
49,Luang Prabang,LA,19.8856,102.1347,68.52,88,74,1.61,broken clouds
50,Atuona,PF,-9.8,-139.0333,77.56,75,92,15.95,overcast clouds
51,Khatanga,RU,71.9667,102.5,-27.74,100,15,4.79,few clouds
52,Kabare,CD,-2.4683,28.8242,58.78,96,92,0.22,overcast clouds
53,Narsaq,GL,60.9167,-46.05,43.02,71,73,10.89,broken clouds
54,Maralal,KE,1.0968,36.698,58.21,83,100,5.7,light rain
55,Sobolevo,RU,54.4299,31.8996,16.27,88,100,10.09,overcast clouds
56,Yuancheng,CN,36.652,107.7896,27.12,61,100,2.13,overcast clouds
57,Longyearbyen,SJ,78.2186,15.6401,8.44,66,75,26.46,light snow
58,Bluff,NZ,-46.6,168.3333,50.81,71,76,8.57,broken clouds
59,Cidreira,BR,-30.1811,-50.2056,72.48,88,97,9.62,overcast clouds
60,Kodiak,US,57.79,-152.4072,38.71,93,100,11.5,overcast clouds
61,Hualmay,PE,-11.0964,-77.6139,70.48,73,9,10.02,clear sky
62,Beloha,MG,-25.1667,45.05,79.39,66,3,8.5,clear sky
63,Guerrero Negro,MX,27.9769,-114.0611,68.16,65,8,16.8,clear sky
64,Jamestown,US,42.097,-79.2353,46.04,26,0,10.36,clear sky
65,Nikolskoye,RU,59.7035,30.7861,22.91,93,100,6.96,overcast clouds
66,Kargasok,RU,59.0556,80.8572,-0.94,96,100,7.0,overcast clouds
67,Clyde River,CA,70.4692,-68.5914,14.23,100,100,0.0,light snow
68,Coihaique,CL,-45.5752,-72.0662,58.95,55,75,9.22,light rain
69,Korla,CN,41.7597,86.1469,22.66,39,44,4.76,scattered clouds
70,Ust-Nera,RU,64.5667,143.2,-42.41,98,99,2.33,overcast clouds
71,Sanmenxia,CN,34.7747,111.1814,36.63,55,79,1.43,broken clouds
72,Bredasdorp,ZA,-34.5322,20.0403,59.59,66,100,1.34,overcast clouds
73,Kaitangata,NZ,-46.2817,169.8464,46.94,92,100,5.82,overcast clouds
74,Kampot,KH,10.6167,104.1833,78.85,91,97,4.81,overcast clouds
75,Hobyo,SO,5.3505,48.5268,80.01,78,100,16.53,overcast clouds
76,Jiazi,CN,22.8779,116.067,56.59,70,100,12.06,overcast clouds
77,Healdsburg,US,38.6105,-122.8692,59.88,71,40,12.66,scattered clouds
78,Vila Franca Do Campo,PT,37.7167,-25.4333,63.19,83,70,12.88,light rain
79,Urengoy,RU,65.9667,78.3667,13.51,90,42,13.33,scattered clouds
80,Bambous Virieux,MU,-20.3428,57.7575,75.45,88,40,10.36,light rain
81,Talbahat,IN,25.05,78.4333,56.53,48,0,2.01,clear sky
82,Faanui,PF,-16.4833,-151.75,79.61,77,68,16.67,light rain
83,Qaanaaq,GL,77.484,-69.3632,33.04,82,100,14.99,overcast clouds
84,Hermanus,ZA,-34.4187,19.2345,55.8,66,98,3.2,overcast clouds
85,Buritis,BR,-15.6178,-46.4233,73.53,89,100,3.42,moderate rain
86,Gorzow Wielkopolski,PL,52.7368,15.2288,40.39,84,100,1.01,overcast clouds
87,Barrow,US,71.2906,-156.7887,30.22,86,75,21.85,broken clouds
88,Sakakah,SA,29.9697,40.2064,60.37,64,18,8.05,few clouds
89,Champerico,GT,14.3,-91.9167,91.94,72,4,5.73,clear sky
90,Tiksi,RU,71.6872,128.8694,-12.96,97,100,12.08,overcast clouds
91,Thessalon,CA,46.2501,-83.5666,35.89,66,100,13.69,overcast clouds
92,Ponta Do Sol,PT,32.6667,-17.1,66.83,77,99,2.93,overcast clouds
93,Norman,US,35.2226,-97.4395,74.17,47,0,14.97,clear sky
94,Broken Hill,AU,-31.95,141.4333,62.4,44,82,12.08,broken clouds
95,Chuy,UY,-33.6971,-53.4616,72.9,66,0,9.75,clear sky
96,Norrtalje,SE,59.758,18.705,33.03,86,78,5.03,broken clouds
97,Cherskiy,RU,68.75,161.3,-15.77,90,100,6.42,overcast clouds
98,Geraldton,AU,-28.7667,114.6,68.41,88,100,13.8,overcast clouds
99,Puerto Ayora,EC,-0.7393,-90.3518,76.96,88,55,5.01,broken clouds
100,Kiunga,PG,-6.1219,141.2906,72.43,99,100,1.83,overcast clouds
101,Muhos,FI,64.808,25.9931,29.98,87,100,11.99,overcast clouds
102,Geilo,NO,60.5333,8.2076,25.56,89,100,4.83,overcast clouds
103,Provideniya,RU,64.3833,-173.3,32.36,80,100,27.0,snow
104,Upernavik,GL,72.7868,-56.1549,25.9,86,30,10.71,scattered clouds
105,Bubaque,GW,11.2833,-15.8333,80.6,70,70,8.79,light rain
106,East London,ZA,-33.0153,27.9116,60.82,85,5,9.71,clear sky
107,Lubu,CN,23.1742,112.2809,45.07,86,0,2.82,clear sky
108,Airai,TL,-8.9266,125.4092,58.44,71,83,1.63,broken clouds
109,Norman Wells,CA,65.282,-126.8329,-20.16,69,75,11.5,broken clouds
110,Verkhnyaya Toyma,RU,62.2349,44.9985,14.99,92,95,5.75,overcast clouds
111,San Cristobal,VE,7.7669,-72.225,71.78,81,60,3.6,broken clouds
112,Castro,BR,-24.7911,-50.0119,71.89,86,67,4.5,broken clouds
113,Mangai,CD,-4.05,19.5333,68.25,95,57,2.1,broken clouds
114,Taltal,CL,-25.4,-70.4833,68.49,67,23,5.95,few clouds
115,Ushuaia,AR,-54.8,-68.3,47.86,46,75,25.32,light rain
116,Weligama,LK,5.9667,80.4167,75.24,87,100,1.28,overcast clouds
117,Kahului,US,20.8947,-156.47,82.42,66,20,11.5,few clouds
118,Tarata,BO,-17.6167,-66.0167,69.22,24,84,20.69,broken clouds
119,Youghal,IE,51.95,-7.8506,42.55,100,100,18.1,overcast clouds
120,Lagoa,PT,39.05,-27.9833,61.21,68,100,10.92,light rain
121,Tessalit,ML,20.1986,1.0114,78.3,15,83,9.84,broken clouds
122,Tuktoyaktuk,CA,69.4541,-133.0374,-14.8,64,75,23.02,broken clouds
123,Olinda,BR,-8.0089,-34.8553,78.53,78,75,4.61,broken clouds
124,Mananara,MG,-16.1667,49.7667,73.35,88,62,3.96,broken clouds
125,New Norfolk,AU,-42.7826,147.0587,53.92,59,90,1.99,overcast clouds
126,Chokurdakh,RU,70.6333,147.9167,-35.12,99,40,7.7,scattered clouds
127,Mananjary,MG,-21.2167,48.3333,74.05,90,93,7.54,overcast clouds
128,Sitka,US,57.0531,-135.33,37.29,75,100,8.05,overcast clouds
129,Bukachacha,RU,52.9833,116.9167,5.67,78,100,6.04,overcast clouds
130,Takoradi,GH,4.8845,-1.7554,79.86,85,59,8.34,broken clouds
131,Walvis Bay,NA,-22.9575,14.5053,59.95,67,0,6.91,clear sky
132,Chara,RU,56.9064,118.2631,-3.17,75,100,5.46,overcast clouds
133,Ostrovnoy,RU,68.0531,39.5131,20.12,89,33,22.66,scattered clouds
134,Gamba,GA,-2.65,10.0,77.88,91,98,5.17,overcast clouds
135,Ahipara,NZ,-35.1667,173.1667,66.9,69,100,6.08,overcast clouds
136,Pierre,US,44.3683,-100.351,25.72,75,100,8.05,overcast clouds
137,Mount Isa,AU,-20.7333,139.5,71.37,53,0,0.0,clear sky
138,Carnarvon,AU,-24.8667,113.6333,69.15,75,67,15.99,broken clouds
139,San Patricio,US,28.017,-97.5169,82.49,58,68,14.12,broken clouds
140,Ancud,CL,-41.8697,-73.8203,56.53,97,99,15.86,light rain
141,Vanimo,PG,-2.6741,141.3028,77.45,89,100,3.83,light rain
142,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,85,40,7.0,scattered clouds
143,Waingapu,ID,-9.6567,120.2641,77.5,83,100,1.95,overcast clouds
144,Pindiga,NG,9.9833,10.9333,74.26,17,23,8.16,few clouds
145,Katsuura,JP,35.1333,140.3,44.62,91,100,19.26,overcast clouds
146,Kavieng,PG,-2.5744,150.7967,81.21,78,99,4.85,overcast clouds
147,Slave Lake,CA,55.2834,-114.769,-2.22,60,40,13.8,scattered clouds
148,Montrose,US,38.4166,-108.2673,39.52,65,100,18.86,overcast clouds
149,Zaranj,AF,30.9667,61.8833,42.76,52,59,12.01,broken clouds
150,Suarez,CO,2.954,-76.6964,72.72,82,79,3.94,broken clouds
151,Stromness,GB,58.965,-3.296,42.76,59,100,21.41,overcast clouds
152,Camacha,PT,33.0833,-16.3333,60.22,77,20,2.3,light rain
153,Manggar,ID,-2.8833,108.2667,78.46,83,100,2.51,overcast clouds
154,Jiuquan,CN,39.7432,98.5174,19.09,72,100,4.47,overcast clouds
155,Amapa,BR,1.0,-52.0,75.16,86,100,1.1,overcast clouds
156,Diamantino,BR,-14.4086,-56.4461,75.94,89,100,6.15,light rain
157,Hithadhoo,MV,-0.6,73.0833,81.19,76,100,8.5,overcast clouds
158,Bandeirantes,BR,-23.11,-50.3675,75.51,87,83,1.52,broken clouds
159,Avera,US,33.194,-82.5271,53.38,95,100,5.91,overcast clouds
160,Yumen,CN,40.2833,97.2,15.49,87,100,4.74,overcast clouds
161,Saskylakh,RU,71.9167,114.0833,-12.24,92,100,18.32,overcast clouds
162,Araouane,ML,18.9048,-3.5265,81.75,16,100,5.48,overcast clouds
163,Bac Lieu,VN,9.285,105.7244,78.31,87,91,13.67,overcast clouds
164,Ayorou,NE,14.7308,0.9174,85.66,17,99,10.2,overcast clouds
165,Tasiilaq,GL,65.6145,-37.6368,26.76,63,33,6.98,scattered clouds
166,Sain Alto,MX,23.5833,-103.25,74.28,23,82,2.01,broken clouds
167,Eyl,SO,7.9803,49.8164,77.72,72,100,16.58,overcast clouds
168,Marion,US,39.7684,-86.1555,45.55,56,100,8.05,overcast clouds
169,Porbandar,IN,21.6422,69.6093,70.83,39,0,10.6,clear sky
170,Sangmelima,CM,2.9333,11.9833,71.69,78,41,1.05,scattered clouds
171,Nakhon Nayok,TH,14.1667,101.1,72.88,77,100,5.1,overcast clouds
172,Guangzhou,CN,23.1167,113.25,51.75,67,19,10.89,few clouds
173,Georgetown,MY,5.4112,100.3354,81.23,90,40,2.3,thunderstorm
174,Sarkhej,IN,22.9833,72.5,69.93,68,0,2.3,haze
175,Burns Lake,CA,54.2331,-125.7533,11.62,81,39,2.8,scattered clouds
176,Chiredzi,ZW,-21.05,31.6667,79.86,50,35,9.93,scattered clouds
177,Mawlaik,MM,23.6333,94.4167,64.33,93,1,1.3,clear sky
178,Ustka,PL,54.5805,16.8619,33.66,88,100,5.01,overcast clouds
179,Port Alfred,ZA,-33.5906,26.891,58.17,94,0,1.99,clear sky
180,Kruisfontein,ZA,-34.0033,24.7314,57.88,90,1,7.76,clear sky
181,Saint-Augustin,CA,51.226,-58.6502,21.74,84,7,4.38,clear sky
182,Quatre Cocos,MU,-20.2078,57.7625,75.31,80,53,13.4,light rain
183,Saint Anthony,US,45.0205,-93.218,29.8,61,100,12.66,overcast clouds
184,Langham,CA,52.3668,-106.9679,-9.56,92,91,2.51,overcast clouds
185,Kamphaeng Phet,TH,16.25,99.5,75.02,82,100,3.91,overcast clouds
186,Port Augusta,AU,-32.5,137.7667,67.51,40,100,5.59,overcast clouds
187,Constitucion,CL,-35.3333,-72.4167,64.98,62,7,17.22,clear sky
188,Santiago Del Estero,AR,-27.7951,-64.2615,102.72,13,0,10.4,clear sky
189,Verin,ES,41.9415,-7.4381,47.57,94,100,0.69,overcast clouds
190,Toora-Khem,RU,52.4675,96.11,-23.42,100,16,0.54,few clouds
191,Sterling,US,39.0062,-77.4286,48.94,50,40,10.36,scattered clouds
192,Baykit,RU,61.67,96.37,1.2,96,90,5.75,overcast clouds
193,Phangnga,TH,8.4509,98.5298,75.24,95,81,4.18,broken clouds
194,The Valley,AI,18.217,-63.0578,80.46,73,20,8.05,few clouds
195,Leningradskiy,RU,69.3833,178.4167,-16.02,91,4,5.06,clear sky
196,Wanaka,NZ,-44.7,169.15,61.11,54,87,4.0,overcast clouds
197,Taunggyi,MM,20.7833,97.0333,55.08,91,8,2.17,clear sky
198,Milkovo,RU,54.7167,158.6167,4.23,88,72,8.95,broken clouds
199,Bay Roberts,CA,47.5999,-53.2648,40.51,96,100,1.01,overcast clouds
200,Shimoda,JP,34.6667,138.95,46.11,90,100,14.0,overcast clouds
201,Shirokiy,RU,49.758,129.523,-1.41,92,88,8.23,overcast clouds
202,Zyryanka,RU,65.75,150.85,-49.32,98,35,4.85,scattered clouds
203,Pangody,RU,65.85,74.4859,4.57,96,45,8.59,scattered clouds
204,Haines Junction,CA,60.7522,-137.5108,15.06,95,96,1.45,overcast clouds
205,Hibbing,US,47.4272,-92.9377,16.95,41,100,12.66,overcast clouds
206,Thompson,CA,55.7435,-97.8558,-18.24,69,40,9.22,scattered clouds
207,Marihatag,PH,8.7936,126.2969,77.54,87,100,2.93,overcast clouds
208,Mayo,US,38.8876,-76.5119,50.11,54,0,9.22,clear sky
209,Mount Gambier,AU,-37.8333,140.7667,53.55,69,22,6.87,few clouds
210,Codrington,AU,-38.2667,141.9667,55.94,69,11,12.08,few clouds
211,Araceli,PH,10.5529,119.9913,82.65,75,96,15.68,overcast clouds
212,Moron,AR,-34.6534,-58.6198,96.06,54,0,11.16,clear sky
213,Kavaratti,IN,10.5669,72.642,81.19,74,50,2.28,scattered clouds
214,Brandenburg,DE,52.4167,12.55,39.9,98,100,4.36,overcast clouds
215,Kropotkin,RU,45.4375,40.5756,25.3,73,6,19.57,clear sky
216,Bud,US,39.447,-86.1758,45.19,62,100,7.14,overcast clouds
217,Cayenne,GF,4.9333,-52.3333,80.64,83,75,3.44,heavy intensity rain
218,Mahebourg,MU,-20.4081,57.7,75.49,88,40,10.36,light rain
219,Saldanha,ZA,-33.0117,17.9442,60.85,77,97,14.25,overcast clouds
220,Budogoshch,RU,59.2816,32.4707,17.83,92,100,7.0,overcast clouds
221,Buin,CL,-33.7333,-70.75,88.05,19,0,13.18,clear sky
222,Gazanjyk,TM,39.2446,55.5154,25.34,48,0,8.59,clear sky
223,Stolin,BY,51.8912,26.846,23.22,86,98,12.1,overcast clouds
224,Mumford,GH,5.2618,-0.759,79.63,87,51,8.14,broken clouds
225,Karratha,AU,-20.7377,116.8463,80.37,44,2,12.35,clear sky
226,Biltine,TD,14.5333,20.9167,72.37,20,1,13.24,clear sky
227,Hofn,IS,64.2539,-15.2082,36.54,63,28,7.49,scattered clouds
228,Torbay,CA,47.6666,-52.7314,40.26,96,100,0.0,overcast clouds
229,Chake Chake,TZ,-5.2459,39.7666,76.55,83,84,4.65,broken clouds
230,Vardo,NO,70.3705,31.1107,28.38,80,100,8.05,light snow
231,Lander,US,42.833,-108.7307,40.01,24,0,13.8,clear sky
232,Agadez,NE,19.75,10.25,73.18,19,99,4.72,overcast clouds
233,Conakry,GN,9.538,-13.6773,82.2,74,12,5.44,few clouds
234,Luohe,CN,33.5717,114.0353,34.09,65,7,5.86,clear sky
235,La Carlota,PH,10.4233,122.9208,76.01,85,60,6.02,broken clouds
236,Charters Towers,AU,-20.1,146.2667,75.24,61,0,10.89,clear sky
237,Tiarei,PF,-17.5333,-149.3333,84.22,79,35,15.1,light rain
238,Nome,US,64.5011,-165.4064,30.27,86,100,16.11,overcast clouds
239,Hamilton,US,39.1834,-84.5333,47.93,56,100,8.05,overcast clouds
240,Antalaha,MG,-14.9003,50.2788,75.22,78,43,7.67,scattered clouds
241,Dikson,RU,73.5069,80.5464,23.5,96,100,13.27,overcast clouds
242,Somova,RO,45.1833,28.6667,37.69,70,75,6.91,broken clouds
243,San Policarpo,PH,12.1791,125.5072,79.66,76,100,9.1,overcast clouds
244,Chino Valley,US,34.7575,-112.4538,57.72,53,75,11.5,broken clouds
245,Annau,TM,37.8876,58.516,27.9,64,100,4.61,overcast clouds
246,Gat,IL,31.61,34.7642,62.4,100,16,1.97,few clouds
247,Urumqi,CN,43.801,87.6005,11.35,67,0,4.47,clear sky
248,Necochea,AR,-38.5473,-58.7368,93.72,25,6,16.06,clear sky
249,Tadine,NC,-21.55,167.8833,79.92,85,100,9.89,overcast clouds
250,Tahe,CN,52.3333,124.7333,-7.58,98,93,2.8,overcast clouds
251,Jeremie,HT,18.65,-74.1167,79.77,61,7,8.93,clear sky
252,Mahon,ES,39.8885,4.2658,57.76,82,0,5.75,clear sky
253,Savannah Bight,HN,16.45,-85.85,81.73,59,2,11.61,clear sky
254,College,US,64.8569,-147.8028,17.58,90,75,0.0,broken clouds
255,Alofi,NU,-19.0595,-169.9187,80.49,89,75,10.36,light rain
256,Sembakung,ID,3.8167,117.25,72.48,99,63,1.59,broken clouds
257,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.0,74,75,9.22,broken clouds
258,Te Anau,NZ,-45.4167,167.7167,48.13,97,100,3.76,overcast clouds
259,Kaeo,NZ,-35.1,173.7833,64.42,78,100,6.06,overcast clouds
260,Vila,PT,42.0304,-8.1588,43.68,89,100,3.49,overcast clouds
261,Sligo,IE,54.2697,-8.4694,40.93,81,100,10.36,overcast clouds
262,Pangnirtung,CA,66.1451,-65.7125,21.2,93,100,11.5,snow
263,Bengkulu,ID,-3.8004,102.2655,73.98,91,100,2.86,overcast clouds
264,Sombrerete,MX,23.6333,-103.65,71.31,25,67,2.82,broken clouds
265,Esperance,AU,-33.8667,121.9,60.33,83,100,4.36,overcast clouds
266,Varhaug,NO,58.6147,5.6457,36.9,77,34,8.77,scattered clouds
267,Homer,US,59.6425,-151.5483,38.77,99,100,0.0,light rain
268,Gushi,CN,34.6425,109.5843,35.94,56,93,2.08,overcast clouds
269,Ambatofinandrahana,MG,-20.55,46.8,60.62,96,100,3.11,overcast clouds
270,Lingao,CN,19.9103,109.6859,62.35,88,100,11.63,overcast clouds
271,Askim,NO,59.5833,11.1629,23.41,93,49,2.71,scattered clouds
272,Rincon,US,32.296,-81.2354,64.36,72,75,10.36,broken clouds
273,Sabratah,LY,32.7933,12.4885,64.89,48,2,1.9,clear sky
274,Fort Nelson,CA,58.8053,-122.7002,-4.05,59,20,3.44,few clouds
275,Maningrida,AU,-12.0667,134.2667,80.89,69,94,0.6,overcast clouds
276,Cascais,PT,38.6979,-9.4215,59.5,91,65,5.01,broken clouds
277,Surovikino,RU,48.6078,42.8486,18.1,52,25,6.62,scattered clouds
278,Chirilagua,SV,13.2203,-88.1386,87.53,36,24,3.6,few clouds
279,Joshimath,IN,30.5667,79.5667,46.67,15,17,8.46,few clouds
280,Pevek,RU,69.7008,170.3133,-21.51,82,23,4.79,few clouds
281,Cabo San Lucas,MX,22.8909,-109.9124,85.51,55,20,4.61,few clouds
282,Vestmannaeyjar,IS,63.4427,-20.2734,40.66,68,38,4.21,scattered clouds
283,Ribeira Grande,PT,38.5167,-28.7,63.0,72,40,14.97,light rain
284,Yulara,AU,-25.2406,130.9889,80.71,17,9,7.78,clear sky
285,Moose Factory,CA,51.2585,-80.6094,8.6,66,20,11.5,few clouds
286,Benghazi,LY,32.1167,20.0667,67.06,56,30,6.4,scattered clouds
287,Kundiawa,PG,-6.0167,144.9667,63.45,98,100,0.83,overcast clouds
288,Esso,RU,55.9333,158.7,-1.12,95,92,6.82,overcast clouds
289,Adrar,MR,20.5022,-10.0711,77.31,21,5,5.12,clear sky
290,Port Blair,IN,11.6667,92.75,80.58,83,100,20.76,overcast clouds
291,Teya,RU,60.3778,92.6267,-2.58,99,100,5.26,overcast clouds
292,Saint George,US,37.1041,-113.5841,59.43,54,20,4.0,few clouds
293,La Macarena,CO,2.1837,-73.7849,84.51,58,94,4.72,overcast clouds
294,San Miguel,SV,13.4833,-88.1833,90.86,34,46,3.42,scattered clouds
295,Pangkalanbuun,ID,-2.6833,111.6167,73.54,98,99,1.34,light rain
296,Pietarsaari,FI,63.65,22.6833,30.88,83,100,21.97,overcast clouds
297,Vostok,RU,46.4856,135.8833,-7.31,98,42,5.86,scattered clouds
298,Ziro,IN,27.6333,93.8333,41.88,68,46,1.97,scattered clouds
299,Dingle,PH,10.9995,122.6711,73.47,93,35,7.61,scattered clouds
300,Mae Sai,TH,20.4335,99.8762,65.28,96,39,1.7,scattered clouds
301,Christchurch,NZ,-43.5333,172.6333,69.33,46,37,8.05,scattered clouds
302,San Quintin,MX,30.4833,-115.95,65.17,70,0,20.0,clear sky
303,Peiting,DE,47.8,10.9333,33.71,88,100,1.63,overcast clouds
304,Teguldet,RU,57.3064,88.1667,-0.9,95,100,6.55,overcast clouds
305,Ilawe,NG,7.8667,4.4333,76.69,43,59,2.68,broken clouds
306,Flinders,AU,-34.5833,150.8552,65.25,91,47,9.17,scattered clouds
307,Anloga,GH,5.7947,0.8973,81.61,82,42,11.34,scattered clouds
308,Hambantota,LK,6.1241,81.1185,73.74,100,20,2.3,few clouds
309,Sinnar,SD,13.5691,33.5672,80.49,33,9,10.69,clear sky
310,Talaya,RU,61.3833,152.75,-43.42,99,59,0.96,broken clouds
311,Tianmen,CN,30.6516,113.1603,39.7,77,60,0.74,broken clouds
312,Yinchuan,CN,38.4681,106.2731,25.45,36,100,4.25,overcast clouds
313,Sola,VU,-13.8833,167.55,84.87,79,75,0.0,broken clouds
314,Filingue,NE,14.3521,3.3168,83.79,17,98,10.87,overcast clouds
315,Itaituba,BR,-4.2761,-55.9836,87.96,66,20,3.44,few clouds
316,Jacksonville,US,30.3322,-81.6556,76.1,70,75,9.22,broken clouds
317,Mehran,IR,33.1222,46.1646,60.39,58,2,2.06,clear sky
318,High Level,CA,58.5169,-117.136,-11.09,53,0,12.66,clear sky
319,Iqaluit,CA,63.7506,-68.5145,8.33,78,75,0.0,broken clouds
320,Shorapur,IN,16.5167,76.75,67.69,48,100,5.37,overcast clouds
321,Mocuba,MZ,-16.8392,36.9856,76.62,69,2,3.24,clear sky
322,Atar,MR,20.5169,-13.0499,76.53,18,7,5.12,clear sky
323,Buxar,IN,25.5833,83.9833,55.85,51,0,6.62,clear sky
324,Calabozo,VE,8.9242,-67.4293,89.24,44,61,1.57,broken clouds
325,Santa Rosalia,MX,27.3167,-112.2833,70.75,58,100,2.24,overcast clouds
326,Vestmanna,FO,62.1564,-7.1664,38.32,65,75,17.27,broken clouds
327,Brae,GB,60.3964,-1.353,42.84,68,100,20.8,overcast clouds
328,Kutum,SD,14.2,24.6667,62.33,23,11,12.64,few clouds
329,Isangel,VU,-19.55,169.2667,86.11,84,20,3.44,few clouds
330,Palmer,US,42.1584,-72.3287,45.01,56,75,8.05,broken clouds
331,Noumea,NC,-22.2763,166.4572,81.0,99,100,1.63,light rain
332,Zhezkazgan,KZ,47.8043,67.7144,1.35,95,98,4.61,overcast clouds
333,Aketi,CD,2.7388,23.7833,69.8,99,61,2.8,broken clouds
334,Mangrol,IN,21.1167,70.1167,69.42,39,0,12.19,clear sky
335,Tual,ID,-5.6667,132.75,82.26,70,98,4.43,overcast clouds
336,Nouadhibou,MR,20.931,-17.0347,69.78,73,6,10.36,clear sky
337,Sarakhs,IR,36.5449,61.1577,32.5,54,12,4.29,few clouds
338,Venustiano Carranza,MX,19.43,-99.0992,77.09,27,0,4.61,clear sky
339,Wairoa,NZ,-39.0333,177.3667,71.55,50,77,5.01,broken clouds
340,Abu Samrah,SY,35.3029,37.1841,54.0,71,2,3.24,clear sky
341,Lavrentiya,RU,65.5833,-171.0,29.7,91,100,20.11,light snow
342,Tuatapere,NZ,-46.1333,167.6833,48.07,87,98,4.79,overcast clouds
343,Tautira,PF,-17.7333,-149.15,78.67,78,51,15.43,light rain
344,Mayumba,GA,-3.432,10.6554,77.65,91,100,5.08,light rain
345,Changping,CN,40.2186,116.2197,10.04,23,0,5.66,clear sky
346,Dolores,AR,-36.3132,-57.6792,83.89,40,0,17.6,clear sky
347,Laguna,US,38.421,-121.4238,61.14,69,20,12.66,few clouds
348,Rio Gallegos,AR,-51.6226,-69.2181,57.25,23,75,21.85,broken clouds
349,Katobu,ID,-4.9408,122.5276,73.72,94,87,2.51,overcast clouds
350,Meulaboh,ID,4.1363,96.1285,73.87,93,100,4.09,overcast clouds
351,Mackay,AU,-21.15,149.2,78.67,76,0,6.8,clear sky
352,Bako,ET,5.7833,36.5667,65.89,70,84,4.05,light rain
353,La Ronge,CA,55.1001,-105.2842,-10.95,58,100,8.05,light snow
354,Naze,JP,28.3667,129.4833,58.12,72,99,19.86,overcast clouds
355,Victoria,HK,22.2855,114.1577,61.25,73,66,11.99,broken clouds
356,Iquitos,PE,-3.7481,-73.2472,87.84,58,40,4.61,light rain
357,Dingzhou,CN,38.5131,114.9956,17.71,34,0,4.79,clear sky
358,Uyuni,BO,-20.4597,-66.825,61.12,23,97,18.63,overcast clouds
359,Bambanglipuro,ID,-7.95,110.2833,75.52,93,100,3.85,overcast clouds
360,Nanortalik,GL,60.1432,-45.2371,33.78,76,95,16.04,overcast clouds
361,Kerema,PG,-7.9631,145.7785,78.04,80,82,2.77,broken clouds
362,Poum,NC,-20.2333,164.0167,79.65,85,100,14.81,overcast clouds
363,Meadow Lake,US,34.8014,-106.5436,62.31,50,20,15.41,few clouds
